Stkcd,year,Dividend_ratio1,Dividend_ratio2,Dividend_ratio3,Dividend,Managefee_ratio,Manageshare,Indep_ratio,Bgender,Bshare,Bage,Btenure,Bsalary,Equity,Da_abs,Tunneling,Top1,Sharebalance,Minorityrate,Institution,Pledge,Retainedearn_ratio,Freecash2,Tax_avoid,Tax_ratio,Tax_volatility,Constraint,Refinance,Sentiment,Dividend_lag,ROA,Cashflow,Tobinq,BM,Lev,Soe,Growth,Lnsize,Analyst_num,Market_idx,ind1,ind2,ind3,ind4,ind5,ind7,ind8,ind11,ind12,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind37,ind38,ind39,ind40,ind41,ind42
778,2008,0,0,0,0,.0162722861619671,.1021,.3333333333333333,.1111111111111111,.0002002636666021,3.912023005428146,3.737669618283368,0,0,.0073115276191853,.0060151077386321,49.35,.0928,52.651,59.6105,0,.1556367762710086,.0479963496784258,.0498994209915161,.086372,.0865944067870437,-3.554854,1,-.14455421,.5038679865875141,.0516923401040266,1.960103249192402,1.003072,.996937,.5454711292452206,1,.4413414799903232,23.38649626026519,2.1972246,6.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,2011,.6542455959457709,2.929511035090397,5.300353356890459,1,.0127630060448784,.0695,.4444444444444444,.1111111111111111,.0001595187722263,3.970291913552122,4.356708826689592,0,0,.0448696826287745,.020262108017275,50.01,.0676,50.67,61.1868,0,.153680319313393,-.1372486581731594,.0383135878323549,.203343,.064587321858086,-3.574606,0,-.14699,.1419188564746221,.0536286182006631,.4648572109140161,.974624,1.026037,.5896358251931686,1,.3962419756281504,24.21114778409447,3.6375861,6.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,2012,.1514275071095215,.4767837283878863,1.547987616099071,1,.0112112616773018,.0514,.3333333333333333,0,.0001595187722263,3.988984046564275,4.499809670330265,0,0,.0272560030102306,.0192617954308595,50.01,.0626,49.99,60.8285,0,.1327056142846941,-.0502836362648509,.0367800511182947,.154961,.0556022240499425,-3.580418,1,-.13353653,.6542455959457709,.037708482085145,1.23950095820556,.9716089999999999,1.029221,.6517477086784671,1,.1197209486704284,24.41723768905783,3.6109178,6.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,2019,.1502131871771861,1.389769372608414,.7831325301204818,1,.0447225027415232,6.5546,.3333333333333333,.1666666666666667,0,4.007333185232471,.6931471805599453,0,0,.3249568382278247,.007180847737561,42.68,.7877,58.75,86.0638,0,.1085625752572844,.0623917596998736,.0478896254241654,.199104,.9376860503624334,-4.169511,1,.1668707,0,.0932615030811235,.4275325828967278,1.054117,.948662,.5227954586443264,1,1.246686726463026,24.24331079274941,1.3862944,9.438000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
788,2011,.1293400038284641,.5426240145149679,.357653791130186,1,.0743443944432481,.0003,.3333333333333333,.1111111111111111,0,3.637586159726386,3.828641396489095,10.45740140098189,0,.0130433790889612,.0058086421247083,33.62,.7564,49.14,66.2092,0,.078461626634445,-.1413697231418164,.0340859812268604,.169329,.1639509909049043,-3.859684,0,.039298579,.1541520864484901,.0418603037896801,.1327429197688189,1.929733,.5182060000000001,.6212112815042681,1,.5054187408577918,21.73335947919574,1.0986123,8.228999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2012,.2146650581098312,.5686534835022492,.8097165991902834,1,.0522077970965091,.0062,.3636363636363636,.1818181818181818,0,4.143134726391533,4.442651256490317,0,0,.0131627505416598,.0133309408581581,42.58,.2527,56.02,66.5924,0,.1104522282541999,.031506507080445,.0360155898746677,.285154,.0423563633908767,-3.753806,0,-.18503968,.2036100195309747,.0390784741431561,1.416466554602283,1.295017,.77219,.6024321187706903,1,-.1752991014663848,22.69607372677436,2.9957323,7.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2013,.2798233381991502,1.563569060738459,3.171247357293869,1,.0448545612291086,.0062,.4,.2,0,3.850147601710058,.6931471805599453,13.66468883101971,0,.0626376753996588,.0246065867308789,42.58,.2078,57.42,54.1551,0,.1518982346311092,.0668780717292257,.0501197171343972,.255638,.0270320974824374,-3.79115,0,-.82482868,.2146650581098312,.088964614354302,2.603853090832093,1.040769,.960828,.5477251654019193,1,.3264122653541506,22.78323092544453,2.7080503,7.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2018,.4313480742758888,4.880756878971845,7.346198347107437,1,.0450897437742546,.0032,.3333333333333333,.1111111111111111,0,3.951243718581428,4.110873864173311,0,0,.1647145626635377,.0036204961795636,42.58,.2513,57.42,58.1428,0,.3158981056258872,.2207909681426084,.0901448303449049,.212,.0266932112848942,-3.980019,0,-.44995475,.464038968666763,.1827993047369369,4.109204380160538,1.058236,.9449689999999999,.393844907187201,1,.4389329393905245,23.03119729730361,3.2580965,8.946999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2021,.4003830660195817,3.659969542447569,6.546653027823241,1,.0457987446244631,.0032,.3333333333333333,0,0,3.951243718581428,2.995732273553991,0,0,.1286820425868177,.0042612026690235,42.58,.1618,57.42,51.7395,0,.3654187601279844,.0565758903740132,.0490834658485398,.239837,.0126738512023773,-4.056434,0,-1.4156089,.3769980870067257,.1323869555847365,2.34934009470712,.933685,1.071026,.3746233079902526,1,.1337353247328745,23.58144299650713,2.5649493,9.805999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2012,.3117077428203316,1.1510409872739,.4291845493562232,1,.1207710859872492,1.5228,.3333333333333333,.3333333333333333,.0028983435000783,3.663561646129646,3.044522437723423,13.06734948596099,0,.0036638283662395,.002592989384779,22.52,.1887,76.89,24.6421,0,.1346875232817406,-.0998509334389468,.0290165544573511,.162395,.1251740495761801,-3.985623,0,1.3627789,0,.035929879497682,-.1327292466228839,3.046546,.328241,.4013429087860583,0,.0526176526227018,20.63097492461333,.69314718,7.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2015,0,0,0,0,.1949939798294855,.2894,.4285714285714285,0,.0028983435053502,3.737669618283368,4.007333185232471,13.24458278003852,0,.1127783138015203,.0063580923986012,18.08,.2749,81.14,21.7847,14.43,.1232353412485706,.0183418574389415,-.0481741048493545,-.273041,.2075819650078012,-4.107913,0,4.2334023,.174681642706168,-.0404040525042348,-.1404241693127729,7.998812,.125019,.3699282565976501,0,-.1228751550032962,20.64621960433479,0,8.593999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2018,.5393064519028529,1.550572905299214,.7389162561576356,1,.057333758373055,.0001,.3333333333333333,.1111111111111111,0,3.850147601710058,3.663561646129646,11.51293546492023,0,.0010165526389922,.0048756554522277,18.08,.4806,76.92,18.1884,14.43,.2173615593851933,.0567127858381074,.0001769889683808,.280397,.2343012633668457,-4.250443,0,.48029631,.2008637139700713,.0287512389280764,.1922739612452487,2.326396,.429849,.2292708434381125,0,.071865445102858,20.80402031230245,0,9.006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,2013,.2004021255838639,.4986289339595636,1.269177126917713,1,.0093337017846111,0,.4285714285714285,.1428571428571428,0,4.143134726391533,2.639057329615258,0,0,.0194410356324144,.0041323163973632,75,.0186,15.89,84.7574,0,.0550407310123603,.0497438653418419,.0577335951548483,.079103,.1195752444580399,-3.761829,1,-.193518,.200048803114606,.0260797973352498,1.759300483578453,1.018354,.981976,.7226065794846566,1,.0226336195816127,23.30192186370203,.69314718,4.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
791,2019,.3217907008923256,.7163113840292963,2.717391304347826,1,.0142368340680175,.0026,.3333333333333333,.2222222222222222,0,3.988984046564275,2.890371757896165,0,0,.0029047576110097,.0001862683101357,62.54,.0382,37.46,63.4633,0,.0797751151119111,.0714069500563869,.0452103552741787,.135611,.2723668642682145,-3.967355,0,-.2532267,.3002251688766575,.025564080839346,1.126251748058815,.8877389999999999,1.126457,.6241347091887727,1,-.0166257523735646,23.66666462919439,.69314718,6.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
791,2020,.3997859607471692,.9284243442108205,2.914798206278027,1,.0129657113650108,.0015,.3333333333333333,.2222222222222222,0,4.007333185232471,2.772588722239781,0,0,.0067639948732538,.0001891741796144,62.54,.0404,37.46,63.5403,0,.095618196521118,.0783819797346974,.0436807462383219,.132406,.1815485361618209,-4.007025,0,-.23698799,.3217907008923256,.0271799330193357,1.186672075619891,.9248420000000001,1.081265,.606319907255446,1,-.0011801819614743,23.6696549642394,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
799,2019,.2169839876666302,2.012826946438112,.5578800557880056,1,.0969078988893255,0,.3333333333333333,.2222222222222222,0,4.007333185232471,3.091042453358316,0,0,.0144074549342063,.0019631242465982,31,.2097,69,42.0342,0,.2924706326929117,.2354120807748631,.0257024209008143,.253031,.0530726937256816,-4.027636,0,1.631453,.2188774505154564,.0927638003272565,1.175363276276557,3.855199,.25939,.2472071962452477,1,.2738422044248915,21.89530929191825,3.0910425,8.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2011,0,0,0,0,.0471558362859871,.0001,.375,0,0,4.07753744390572,3.828641396489095,0,0,.0200466083558718,.0066996619081589,53.03,.0982,46.97,70.6199,0,.2585526024956689,-.1516694024192413,.0078026461669641,.143153,.0165548778521619,-3.663279,0,.25883916,.2647318883678573,.0100288348843799,-.3438597882519201,1.321804,.756542,.4860258111105296,1,-.1260079273535174,23.51294507182041,2.8332133,6.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2013,.1556832157925054,1.544415531414098,.9680542110358181,1,.090666950549974,.0164,.3333333333333333,.1111111111111111,.0001172460791856,4.07753744390572,4.23410650459726,0,0,.111804644748738,.0065587566516145,24.07,1.0947,51.83,60.7607,0,.2675680465505814,.0145489095157471,.0803412715471064,.102,.0198455593823908,-4.135422,0,-.20530857,.2782268049268403,.0996638528695978,.206652820664561,1.993337,.501671,.3980781090602815,1,.0032363406620273,21.66131615669811,1.9459101,9.233000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,2017,.2165885143110861,1.455651644008515,.6163328197226503,1,.0851494450616095,.039,.3333333333333333,.1111111111111111,.0017887019083101,4.02535169073515,.6931471805599453,15.42880123894481,0,.0282845358884118,.0007499399634078,28.66,.4846,61.77,36.3972,0,.1346466860855574,-.0600965539003415,.0409601359995182,.168691,.0764638078550892,-3.953378,0,.57640427,.2898341566907815,.0689635691515241,.6923660297538818,2.672701,.374153,.3147491597442049,0,.3052332470739338,22.05885676254096,2.0794415,8.506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,2018,.2056405841289339,2.451664985849353,1.625135427952329,1,.0639419654072829,1.3544,.3333333333333333,.1111111111111111,.0031884057971014,3.912023005428146,2.639057329615258,14.51538555592115,1,.1103288884871356,.0045328569167238,28.74,.3643,66.33,38.0786,0,.2273812247449601,.0767908472885924,.0804178251167345,.16158,.0714000031141456,-3.995844,0,.085013725,.2165885143110861,.122470036699965,.583648050115942,1.898317,.526782,.4160699705575817,0,.1247983039026384,22.16348497685424,2.3978953,8.753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,2014,.2888537129256259,1.510162117639402,.3075030750307503,1,.0422057428750038,.0083,.3333333333333333,0,0,3.988984046564275,2.639057329615258,0,0,.0538377219421177,.0016708159740321,23.46,.8947000000000001,56.09,43.61,0,.4140506989687696,-.2874168948849345,-.0055430670706226,.290992,.0235601171304389,-3.960178,0,2.2263622,.1705937344333217,.0470150556993653,.2526352096277325,5.046159,.198171,.1353651203123185,1,-.2409406708383957,20.46972662473661,0,8.132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,2013,0,0,0,0,.0603773079481658,0,.4285714285714285,.1428571428571428,0,3.891820298110626,3.828641396489095,0,0,.1982315544629935,.008231623971668,40.34,.0332,59.66,41.5466,0,-.0722051328287522,.0130415309946022,-.1298563524611776,-.088874,.1871431082506113,-3.757919,0,1.1747756,0,-.1368289414862515,.161674759135298,1.165214,.858212,.6166556426913483,1,-.1270008114708955,22.41586854505206,.69314718,9.233000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,2011,.2904914873890383,1.567149788987956,1.511335012594458,1,.0717009900343871,.0351,.3333333333333333,0,.000068854498724,4.02535169073515,4.59511985013459,13.85139108351213,0,.0289584521182096,.0075985975961322,38.971,.154,61.029,48.9021,0,.1579166355283237,-.0047337077218854,.0538655022074057,.158762,.0255789209702051,-3.709392,0,-.29777268,.2725085227040476,.0666684101368385,.4745796017809625,1.275099,.784253,.3833390347140555,1,.1038323220750438,21.93892380466959,2.6390574,9.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
823,2012,.2823183986900426,1.48327718322087,1.260504201680672,1,.0853566838937994,.0282,.3333333333333333,0,.000068854498724,4.04305126783455,4.709530201312334,13.92926322480697,0,.051009431733251,.003990276415608,38.97,.0788,61.029,43.5688,0,.1814026485080183,.0397073711831147,.0525986523283208,.157284,.0098479124082213,-3.751374,1,.056777779,.2904914873890383,.0660211819047017,.6910685244621239,1.555787,.642761,.379209821091004,1,.1055925914735497,21.993928400344,2.5649493,9.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
825,2008,.4613035515760436,.8747603854482922,2.770083102493075,1,.0344273080951142,.0088,.3636363636363636,0,.0000106338421658,3.828641396489095,2.19722457733622,0,0,.0048081318007659,.0020243669885699,64.23999999999999,.04,29.47,71.17910000000001,0,.133249864280578,-.0440765537914973,.048720604739078,-.099534,.1404288476766793,-3.286151,0,.064472146,.2442121903806767,.0187446073823448,.6198224270737115,.995548,1.004472,.673130811839264,1,.024142913785739,24.89946388194404,3.0445225,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,2008,.1670967861718126,.7888996354519503,.4797441364605543,1,.0425153117813309,0,.375,.125,0,3.80666248977032,4.248495242049359,0,0,.1084176699164417,.0232154781386899,44.9,.2688,48.35,77.6545,0,.0556346234343334,-.116762335358669,.0404452211460473,.182261,.0679128681304214,-3.730145,0,.23210657,0,.0484321399019126,.051191351070774,1.679638,.595366,.5621150321104986,0,.4936624215867008,21.58101367154651,2.4849067,7.242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,2017,.2930475065173765,2.543682024502513,2.25022502250225,1,.0302053488679375,.0002,.5,.1666666666666667,2.78975718754e-08,3.912023005428146,2.70805020110221,13.27594418059702,0,.0992394640891479,.0011909438565203,41.81,.7233000000000001,33.19,70.9453,0,.3410162308712337,.0143011651910684,.0425468033775618,.197863,.0179058718385897,-4.299114,0,-.17133281,.3761741335142313,.0870321224623279,.0470326550852571,1.574068,.635296,.4436567072584751,1,.1599938578974388,23.04728518901987,1.7917595,10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
830,2009,0,0,0,0,.0291882404350686,.0072,.5714285714285714,.1428571428571428,.0000187835729125,3.970291913552122,4.219507705176107,13.31776731874286,0,.0094557963533685,.0013738318944329,42.53,.0632,57.47,47.2218,0,.095768978047789,-.1937030618840566,.0122335566618288,.33077,.0623584918451369,-3.587818,0,-.085535899,.4558737047488364,.0166692593526626,.4502664124268846,1.475295,.677831,.7228315984018444,1,-.0658612813590814,22.87090795787391,1.9459101,8.468999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2018,.238810418438839,2.635917479436303,5.10204081632653,1,.0182340998444432,.0712,.5714285714285714,.1428571428571428,.0002721514603895,4.127134385045092,5.170483995038151,13.21767537538882,0,.0488602598801346,.000734327246203,33.6,.1542,66.40000000000001,42.2801,0,.2376337006052158,.0785141359257566,.0709038705962706,.199189,.033970470269044,-3.839106,0,-.22136687,.2253705655524096,.1103618835966564,3.594284397687655,1.121237,.891872,.6046595576188788,1,.3504071891187163,24.04781773731703,3.6635616,9.731999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2019,.432976531806023,2.424437067147229,4.757373929590866,1,.0181119622699904,.0712,.5714285714285714,.1428571428571428,.0002721514603895,4.143134726391533,5.236441962829949,13.53328159027393,0,.0493782251719806,.0254738643865935,33.6,.1628,66.40000000000001,40.5629,0,.2498966994141092,-.0026891268170378,.0533381756678415,.160496,.0377898847008032,-3.866847,1,-.24841976,.238810418438839,.0560055764671136,2.113380979458514,1.134957,.881091,.6254089860085419,1,-.1504954165350361,24.1314496880633,2.6390574,10.104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2016,.2076186144917793,.4357692768289186,.231023102310231,1,.0430655958402545,.1606,.3333333333333333,.1111111111111111,.0006519987870187,3.912023005428146,2.70805020110221,14.4744290643843,0,.0546224771897059,.0062282012331716,59.65,.0359,33.2,59.8539,0,.0544883794873372,-.0086283275142258,.004108788980674,.294351,.2471306262374212,-4.237958,0,-.37927422,.2024215616448626,.019518046500098,-.0412846544738562,1.901998,.525763,.6850023783767819,0,1.569465716395158,22.39157578506951,.69314718,9.170999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,2009,.4424348072311545,.8427285318222307,.5988023952095809,1,.0344013893983235,.0449,.4444444444444444,.1111111111111111,.0000535947603415,3.988984046564275,3.526360524616162,11.10462634484093,0,.003268131807154,.0072187665638341,46.4,.0453,53.6,47.6456,0,.1422907890377766,.0255712722782082,.026439129714103,.17957,.0961683213703972,-3.592844,0,-.60661054,.2285923284414575,.0174387534301734,.5040949906461987,1.51927,.658211,.5620399326419887,1,.0690314850005553,22.04036500125939,0,7.476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2012,1.237981265216853,.8621790405044939,.9538950715421303,1,.0183542926506379,.0357,.5714285714285714,.1428571428571428,.0001366437957902,3.737669618283368,4.753590191106364,13.33359789686238,0,.0007714598023899,.034944623457237,13.04,1.5345,88.34,43.8634,0,.0309556689815623,-.0435268267614068,.0119708672203819,.44388,.132178444474884,-3.871628,1,-.25182486,0,.0062662959851329,-.0708846607938908,1.1897,.840548,.4013390298984085,1,.1309393161253672,22.00155283312754,0,4.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
851,2013,0,0,0,0,.0191461760556331,.0357,.5714285714285714,.1428571428571428,.0001366437957902,3.761200115693562,4.852030263919617,13.371877742098,0,.0249342272915118,.0193846487817966,13.04,.9732,75.5,29.4153,0,.0240344164097561,-.066598605067894,.0140631281813928,.290504,.1200707056725328,-3.917876,0,-.072502643,1.237981265216853,.013722351901133,.2915482944528434,1.452804,.688324,.5757003765117602,1,.3425486108385389,22.42934853275244,0,5.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
858,2013,.3332796911735159,6.021315843701385,4.469987228607918,1,.0915763419996618,.0132,.5,.1,.0000136460627347,4.07753744390572,3.258096538021482,14.56068124124476,0,.2269676088046168,.0005287183174394,36,.6281,43.93,64.4678,0,.5284435867081271,.0257657387839228,.0352819599709034,.260055,.0055019665847767,-3.563766,0,.17660192,.3056680796173648,.1789480623386238,.3843318091260822,1.508126,.663075,.1611216361319209,1,-.0912633042784778,24.51039437845791,3.583519,7.998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2014,.3903363137679424,4.907639423154402,2.790697674418605,1,.0974242377414801,.01,.4285714285714285,.1428571428571428,.0000136460627347,4.0943445622221,3.637586159726386,14.12629935199944,0,.1546841936528437,.0004214737595387,36,.6214,43.93,64.43210000000001,0,.5444478445298453,-.0084460753208596,.0307206950420429,.244227,.0060555408263837,-3.594453,1,.8514908,.3332796911735159,.1305400212900454,.2093183907945326,1.889409,.529266,.130918725694026,1,-.1499720367995447,24.56075645576961,3.6109178,8.291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2017,.5101194033481909,6.957938772260007,1.627439909864797,1,.0751661710949798,.0069,.4285714285714285,.1428571428571428,.0000136460627347,4.143134726391533,4.30406509320417,12.01854355302823,0,.1523117637857353,.0002979486469884,36,.7183,43.93,74.99290000000001,0,.5653465344554152,.1348694344382519,.0350219976940039,.246849,.0119582778526007,-3.627374,0,2.2305899,.5035525633343236,.1422108811003087,2.572776987533758,4.504289,.222011,.2290989743469635,1,.2299150675930763,24.98485535468356,3.8066626,8.552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2018,.4930218475638456,7.664535830692142,3.341191037735849,1,.0584683392418306,.005,.375,.125,.0000133449848448,4.158883083359671,4.454347296253507,14.16447656425031,0,.2372192127477176,.0101257658501051,35.21,.9016999999999999,43.93,74.8925,0,.5758639077837784,.1392171991633968,.0427306604158477,.245511,.0084420345178162,-3.622419,0,.50359094,.5101194033481909,.1630613840183354,3.173261962319144,2.503577,.399429,.243626288154966,1,.3260834397480031,25.17870864608196,3.871201,9.006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,2010,.4969536739785118,1.423800164866295,.5760368663594471,1,.0389462652960546,.0004,.5,.375,0,3.761200115693562,1.386294361119891,12.05525556973218,0,.0142026108839742,.047065062779743,33.32,.0357,65.95,33.5722,0,.0587923309105227,.0483222396421648,.0120050943639518,.328138,.1570803980966435,-3.568357,0,-.14875583,0,.0286507001846522,.1448836345842846,2.273831,.439786,.3746058805905162,1,.1258150704162062,21.11301591677378,.69314718,7.676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,2017,.1227762157914769,.3444270421592212,.2369668246445498,1,.0954564794450544,.0247,.4444444444444444,.3333333333333333,.0000946649882474,4.02535169073515,4.0943445622221,12.38003015432546,0,.0425324487780391,.0013136186685209,25.11,.086,75.40000000000001,25.722,0,.0655400965305977,.1437514016816608,.0235383097189073,-.003559,.0335590463258419,-3.883285,0,-.37149814,.4028035124466285,.0197852478052863,-.0219727132363683,1.750443,.571284,.2971002065110666,1,.0247235795146697,21.48728984932572,0,8.738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,2008,.198388293503577,.6675745821875221,.9107468123861567,1,.0360334989410123,.0177,.3333333333333333,.2222222222222222,0,4.02535169073515,3.931825632724326,11.95761769646754,0,.0288436676169672,.0142617189185222,51.56,.1559,48.44,72.5236,0,.0965491779928656,-.1800181951992382,.024198060235645,.209305,.0786725215421497,-3.555871,0,-.00467744,.2978415423426429,.0368775916876474,-1.013779541387331,1.195423,.836524,.6357873450122228,1,.1447392248049404,22.60565084001388,2.3978953,8.566000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2022,0,0,0,0,.1219017578524476,1.8913,.4444444444444444,.1111111111111111,.0099453832557686,3.988984046564275,4.02535169073515,14.886237985902,0,.0572719527969883,.0080962215568002,20.38,1.4323,50.39,23.5281,28.02,.1836455979649811,.0226816877416924,-.0236008338502785,.939191,.5526833194910988,-4.154771,0,-.35599375,.3752108408811717,.0008861309306949,.1706800731228272,1.143997,.874128,.4047413864160492,0,-.5514308876582337,22.6575929711899,0,12.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868,2014,0,0,0,0,.0570620277489927,.0012,.4,0,0,3.951243718581428,2.772588722239781,0,0,.1246563171219551,.0385558490664467,20.73,.9503,60.73999999999999,39.5342,0,.031480352424418,.0220702359777621,.003109914247843,.290036,.0896669417940636,-3.837796,0,-.61474162,0,.0094825983719472,.182269251804851,1.516297,.659501,.7119281713660874,1,.366270316149667,22.32364524080873,.69314718,8.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2016,.8440912766542923,5.574736083319594,4.504515765765765,1,.0280883384838428,.0736,.375,.125,0,3.988984046564275,3.610917912644224,13.44081856306726,0,.0619060698400084,.0128786056511116,29.41,1.0894,46.61,70.7115,0,.3830799887802562,.0688066808182604,.0821912402364255,.042362,.031218818951075,-3.712895,0,.56213719,.5184267379517844,.0837885606173816,.7464688131813648,1.177569,.849207,.3165962441622387,0,-.0104052382006695,24.34453645048078,2.7725887,8.134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
